id,label
1470,0.09595307
5787,0.99692816
12480,1.00000000
9860,0.99988461
2336,0.10688433
2195,0.99901378
6387,0.00023926
10141,0.08836040
3734,0.99421465
9362,0.23257445
9052,0.98380131
3442,0.06449433
11756,0.01194015
7234,0.99155444
4344,0.00024674
4988,0.00531836
1948,0.00002479
9192,0.99996889
9375,0.99921834
7503,0.02477392
3861,0.03988655
11058,0.19633323
3328,0.98313373
2669,0.99237108
2422,0.99999845
6426,0.46868435
6884,0.00213233
43,0.00336525
10318,0.01060457
3828,0.83470380
5875,0.89642394
4098,0.00097986
6691,0.33330321
7211,0.88408107
788,0.00412075
3598,0.04966885
10436,0.35538164
322,1.00000000
5282,0.91739112
432,0.97583282
8634,0.00018946
2880,0.01410719
12381,0.99080020
5227,0.15903310
200,0.00607485
7208,0.08970917
11812,0.15867469
525,0.00123961
2969,0.77282131
11718,0.99476314
11234,0.99981511
1243,0.99965751
10739,0.03508142
11597,0.00064883
4544,0.00357340
9105,0.00621968
303,0.48385838
10137,0.35290962
1501,0.90034002
8572,0.00033168
11731,0.99856818
5975,0.99998569
11349,0.86945581
1832,0.99965739
5800,0.99928749
10371,0.63610542
4355,0.99940503
11444,0.14014129
11407,0.97671026
9613,0.33364999
5727,0.00072228
5149,0.18216689
11750,0.45841643
11784,0.97789693
6306,0.99876863
7079,0.94660372
6985,0.99163073
615,0.00003145
4748,1.00000000
2661,0.91758734
11211,0.19427522
5679,0.12177805
1624,0.97781903
9731,1.00000000
11437,0.99994922
8664,0.00045679
1221,0.06608158
2955,0.00375227
10186,0.00055580
7718,0.99197024
9532,0.99999940
7846,0.00108697
2580,0.00021210
5353,0.65838271
8514,0.71076310
5515,0.04092878
323,0.00946230
6320,0.01760738
5912,0.97531748
306,0.30481154
10325,0.79590183
2047,0.02913240
2238,0.00004305
7767,0.52506489
8167,0.99994326
12165,0.98594004
2129,0.99992096
9930,0.99959898
10430,0.40359813
6842,0.02890632
8436,0.01872519
9400,0.16155101
5063,0.04356012
32,0.01039702
9095,0.47141206
10010,0.96422410
749,0.00233431
10316,0.95287335
9915,0.00288688
8612,0.00304408
3604,0.05252371
6390,0.99999940
5979,0.99982691
5078,0.05119967
161,0.00000767
11335,0.00018074
11226,0.99974245
7946,0.02913864
9237,0.41845259
5701,0.28799829
2604,0.99987400
1723,0.98932171
7243,0.99928689
158,0.15485887
11625,0.00857630
3899,0.13657191
11209,0.37969303
905,0.77797586
3477,0.03375569
11235,0.00033976
4916,0.78888810
4697,0.04453445
5826,0.99997354
7346,0.35415682
2557,1.00000000
8440,0.01719276
1500,0.20789813
6768,0.79938662
532,0.99992311
5514,0.99970967
8032,0.99540931
1171,0.82359523
9991,0.99643975
6589,0.01244947
7579,0.98842990
8516,0.95384914
10801,0.05697028
11650,0.99982584
4121,0.08183901
889,0.07260418
6676,0.01164732
9190,1.00000000
5086,0.34179625
7945,0.02646132
8996,0.99770737
10825,0.09681635
9966,0.17501682
4509,0.08381126
10135,0.96906227
5742,1.00000000
4532,0.29329205
7599,0.00255052
6523,0.99589950
12291,0.00165828
11089,0.18417981
10121,0.94955379
8300,0.00618946
10923,0.13466872
731,0.66632879
5018,0.99575359
11055,0.15178697
7019,1.00000000
9554,0.00305540
5008,0.85241801
10277,0.05571721
762,0.60803205
10942,0.99317473
1563,0.03046010
8561,0.78953230
4698,0.10595808
1557,0.45671955
7712,0.88393295
5682,0.00467918
6156,0.00791439
4993,0.00146487
5143,0.00000465
2189,1.00000000
4092,0.52795398
2324,0.99846524
634,0.20487235
9513,0.99671423
4900,0.00000000
7926,0.25155476
5641,0.84882945
10701,0.06311747
8442,0.91605633
6405,0.00029852
6290,0.99926668
9524,0.51341599
6705,0.00079225
7915,0.01316040
222,0.03539550
1502,0.99946660
11787,0.99831486
7210,0.99499911
3958,0.31997958
960,0.97015631
5468,0.44834468
6993,0.92936730
10823,0.99984729
12225,0.31020349
11165,0.95762694
6765,0.05220506
7792,0.00365673
3447,0.00000213
10439,0.99999321
8066,0.89096928
8096,0.42254949
6030,0.04656565
11636,0.80655879
4828,0.78133309
2898,0.41022515
9911,0.00546633
5721,0.00007852
1814,0.99849522
4576,0.03853032
7536,1.00000000
2086,0.99999797
4026,0.29681617
1949,0.25840071
3939,0.99881476
5481,0.00281949
10147,0.00018920
11783,0.77236354
9511,0.00001779
679,0.11269865
8534,0.47691855
443,0.31505814
336,0.00008558
11115,0.65474695
8855,0.05029021
4274,0.00810663
8945,0.96750414
4788,0.91668814
1182,0.02185239
5194,0.01867951
1819,0.01681582
9525,0.98874611
3742,0.74211264
7330,0.55190581
2693,0.41329449
53,0.00394255
707,0.00097986
2007,0.01194896
11569,0.96206057
7973,0.01392765
1234,0.92081666
2104,0.53500158
8064,0.88975108
3360,0.01830269
8083,0.47814891
5300,0.00220793
308,0.99999857
10767,0.99954778
10775,0.99998868
9128,0.72507524
5295,0.99991226
6563,0.20446384
1963,0.93461806
3437,0.69534278
5160,0.62176275
3427,0.35152721
6471,0.00027483
1868,0.91389555
7139,0.99408650
2591,0.99925500
4165,1.00000000
8124,0.03510713
971,0.47910330
464,0.99998486
4089,0.99999619
11390,0.92897439
7259,0.00082543
3476,0.00005629
2861,0.99330974
11151,0.32384077
9277,0.00137681
6512,0.27535117
1014,0.31303436
4521,0.10149616
12330,0.99999666
4848,0.00288553
1191,0.03211292
1186,0.00010308
8476,0.00072846
11985,0.80307198
7377,0.03213918
7251,0.95435506
6863,1.00000000
8077,0.91767836
4744,0.02081300
12100,0.00731254
8410,0.00955249
543,0.00215332
12136,0.00172018
11193,0.55517519
11698,0.00103382
2946,0.99957126
10899,0.99359268
3857,0.00000002
12497,0.95575964
2667,0.51273561
2079,0.99879169
8730,0.13597964
5128,1.00000000
3925,0.08356956
11045,0.01355169
12309,0.00967862
1428,0.34160900
2718,1.00000000
7568,0.36731109
4305,0.41919053
11205,0.99999940
1028,0.28264624
7465,0.17325164
3444,0.15168142
319,0.96290040
11179,0.28948250
1924,0.94983613
7152,0.61055988
11083,0.70513016
9501,0.37357470
4586,0.99271590
8308,0.90970874
12438,0.00044645
60,0.95949823
4375,0.74976087
5830,0.43520546
8602,0.99811751
10782,0.99833184
6767,0.99848169
10851,0.41607243
12284,0.98993033
1346,0.99990785
6848,0.00402426
2322,0.00116867
12224,0.43261901
4164,0.56434214
1862,0.98074305
1273,0.92873681
7091,0.04647700
3070,0.05544074
1793,0.15509441
11846,0.84140486
12211,0.00316119
2674,0.99999690
9057,0.99999177
3923,0.36078820
6990,0.00074778
97,0.97283065
11080,0.92570144
6526,0.02760897
7034,0.81849623
2968,0.99998379
11339,0.90589738
1536,0.40938723
10206,0.96627218
9411,0.01667002
1422,0.01168661
79,0.00099688
1367,0.99990070
9289,0.00000017
5122,0.12298054
505,0.07886067
10364,0.06966659
10308,0.99996912
11007,0.09806667
738,0.05556169
2920,0.46937799
9837,0.10597828
14,0.01018328
9518,0.60781932
6167,0.99999928
8401,0.71219724
9004,0.76637715
3281,0.15800156
10884,0.01215047
3971,0.00046999
4925,0.01385630
4664,0.13160405
640,0.99988627
4515,0.00002774
7124,0.56250644
98,0.99955350
4131,0.96560937
433,0.00017530
9627,0.02797269
1601,0.76908892
3186,0.00003047
1265,0.99981153
5535,0.02801811
289,0.87330145
2495,0.35108563
3435,1.00000000
10749,0.02145787
1324,0.89837003
7561,0.99999237
9318,0.98763889
7109,1.00000000
645,0.98098850
10883,1.00000000
4152,0.99940455
3326,0.89223659
12013,0.91676152
1488,0.97235918
8543,0.92310041
4276,0.99983203
8230,0.04807507
12347,0.25991756
1551,0.68171185
2378,0.07762148
6112,0.00546650
1710,0.95026779
4696,0.99299639
578,0.16985331
11311,0.86731786
2948,0.98281366
5962,0.99979472
4666,0.18720859
10363,0.63000762
8421,1.00000000
2768,0.87475479
8580,0.00154413
5873,1.00000000
11293,0.99974066
7380,0.00003879
5219,0.99995983
3814,0.00001867
12314,0.99992454
7987,0.90603471
5589,0.68160069
9256,0.99090499
9989,1.00000000
2989,0.01813393
3932,0.02351632
3759,0.99826378
9958,0.95597619
2926,0.84390479
4714,0.00225827
11106,0.98233819
11926,0.95820910
9536,0.99878699
2746,0.00632265
9414,0.55690128
8605,0.00000101
3313,0.99190772
8985,0.00231280
8243,0.53364205
5770,0.98435402
4473,0.00006383
11873,1.00000000
7181,0.00003875
10142,0.99902380
7525,0.41905776
8159,0.00052338
3966,0.00230651
5388,0.99448609
2200,0.02010929
3968,0.15552253
5897,0.13583301
8776,0.01729665
11353,0.83526742
2067,0.00619101
307,0.60825890
6722,0.04987906
684,0.00048577
9226,0.79136717
2158,0.12255678
5077,0.05117004
11412,0.00001124
1625,0.99999869
3989,0.00131579
1386,0.08603493
4252,0.59338850
4206,0.99899715
5343,0.99984312
1401,0.02691256
7227,0.00749018
1142,0.48974481
7090,0.45452964
9668,0.00032246
785,0.98688143
8811,0.85446930
714,0.99974233
12471,0.98395628
12428,0.99932843
9389,0.00003148
11704,0.99533689
2263,1.00000000
1289,0.23607910
1896,0.29694644
11795,0.99735045
8515,0.00633754
8368,0.06124897
3940,0.01752024
2298,0.99805492
7810,0.00113150
1356,0.02074870
11139,0.00026684
7378,0.00000436
7396,0.99998569
155,0.09674083
8483,0.99993920
7402,0.99999774
8867,0.99999845
1396,0.00083699
7130,0.99578965
3349,0.49556610
7874,0.04744428
4717,0.00118005
5866,0.73533142
9308,0.99815387
7215,0.99929571
6714,0.00080300
5260,0.00031934
3256,0.99995434
8379,0.00010339
456,0.22565599
10389,0.39089194
12030,0.99997258
8757,0.04025920
2286,0.00000320
1553,0.70222336
748,0.09701894
9740,0.14611609
8257,0.00036880
6205,0.88677853
233,0.99991632
1605,0.00000985
11776,0.07833000
8553,0.99985313
12240,0.95838690
3418,0.96032733
12494,0.19418561
1452,0.14651951
6200,0.64542729
5575,0.99996340
9470,0.10353817
7642,0.03344658
7000,0.98928380
4140,1.00000000
1187,0.10029073
10245,0.00000248
8627,1.00000000
942,0.40885803
9992,0.96363586
10646,0.27491233
608,0.77137768
9873,0.19960676
10685,0.99999905
4259,0.00135922
12155,0.88928324
9515,0.32457492
2236,0.99859053
6256,0.95030546
2276,0.75388426
1620,0.16070454
5413,0.99996710
2472,0.99979413
10691,0.98528588
11592,0.00523248
9027,0.12560123
6955,0.19328383
830,0.99976808
8022,0.06112144
8112,0.10793508
77,0.99998569
1977,0.41190779
7695,0.74029571
965,0.10692660
7235,0.98562866
806,0.41396067
10005,0.98600286
1246,0.00107351
45,0.01768934
5613,0.25332916
8653,0.99200034
4148,0.97930747
9698,0.49770525
636,0.00000233
8952,0.00070135
11130,0.00087399
2266,0.03066652
188,0.99994624
5184,0.93572193
4389,0.99794990
10762,0.31128389
2005,0.01969934
5329,0.01339622
10165,0.99056506
149,0.01955254
7421,0.58765340
9948,0.94829166
8316,0.98135811
4201,0.04526944
361,0.49370378
11506,0.51181614
3067,0.90170556
10581,0.89779484
11978,0.14534405
2261,0.00871384
4837,0.09167984
11538,0.00168989
7941,0.00270691
9711,0.88356662
2919,0.99870372
2374,0.07350175
9261,0.95390177
2642,0.10112619
2657,0.00359533
10227,0.99998426
5893,0.90549970
5994,0.00055793
8727,0.99998617
3753,0.19671229
2351,0.09456284
8475,0.06980316
3611,0.61174285
8009,0.78494823
9033,0.08232193
8998,0.00258624
1104,0.99434370
3007,0.96749115
10153,0.99536997
629,0.99980497
9454,0.99504483
12215,0.80636919
1073,0.90626991
6105,0.98835433
2888,0.24190736
1079,0.99585885
8322,0.00053253
3607,0.00003516
10779,0.06621788
5019,1.00000000
5860,0.20815478
331,0.04880019
2177,0.03074757
11113,0.01286069
1413,0.32497117
6477,0.99244434
726,0.02787114
2803,0.00008880
9771,0.92504644
6236,0.00000000
3997,0.81564939
4247,0.93001819
9334,0.00986783
4360,0.37907523
9003,0.55232179
919,0.03172132
5520,0.26285920
6213,0.27937752
9631,0.99996591
12097,0.02129479
11740,0.05428560
854,0.33271888
1256,0.10364319
11628,0.03963568
7373,0.10505083
3637,0.98903126
9361,0.06573995
4057,0.24711840
3610,0.00011020
3074,0.04205414
2229,0.99910659
3368,0.21556389
11802,0.98111558
7125,0.00078893
10092,0.45580909
9878,0.00241509
6596,0.91361690
6587,0.46932253
5835,0.99999750
1431,0.13127930
11073,0.00027932
4470,0.02940286
5099,0.43548018
355,0.12991200
12130,0.01617830
904,0.00932621
1526,0.05462902
11968,0.99992418
3750,0.91540545
8140,0.65331298
9335,0.98165202
11099,0.65531957
1316,0.15553346
11463,0.99999762
7737,0.81514710
4180,0.15970239
2548,0.03462254
8195,0.99997318
3227,0.99503350
5716,0.00952162
4862,0.88676792
581,0.78106713
3642,0.17779723
5550,0.75768703
3808,0.00703909
5644,0.88826692
3634,0.93277127
10252,0.99772590
8644,0.01691594
10552,0.00126590
6511,0.28351381
9070,0.14008792
4819,0.26684067
2116,0.10094624
7118,0.97526824
2320,0.99955195
7106,0.00306271
3390,0.41991565
6885,0.99812037
333,0.00023476
6260,0.25029776
3826,0.02428555
7616,0.99890363
10893,0.31001666
7156,1.00000000
4069,1.00000000
3969,0.97141683
1313,0.32408732
329,0.93662518
11096,0.59141296
12094,0.60375136
6754,0.99949706
12054,0.00450175
342,0.80328929
12175,0.00044163
10455,0.96211165
1683,0.86403310
10595,0.00006366
6065,0.96887368
8906,0.00003787
6231,0.14207911
10827,0.99945134
1929,0.61353707
3924,0.00149698
10868,0.00009684
5492,0.86936384
4626,0.00653027
7366,0.62292629
8427,0.86501282
9168,0.74649847
11409,0.26818842
3126,0.00010270
1676,0.99999845
5294,0.07489365
4205,0.76144004
8121,0.65876853
2750,0.27052927
4357,0.99998426
4523,0.00307381
9730,0.09470336
82,0.00165485
2353,0.00054807
2068,0.99937010
11675,0.56726390
1787,0.99999845
5804,0.81044078
9745,0.07607635
8487,0.79711670
5205,0.00729562
5853,0.10221022
11044,0.99833280
4575,0.99809855
2942,0.21468154
8289,0.57655901
1889,0.97877264
4420,0.99986184
7742,0.80559653
10253,0.98694646
1025,0.16814503
309,0.99976736
1568,0.99999940
1019,0.43433324
1724,0.21340497
1914,0.00428985
11632,1.00000000
2747,0.34161016
5667,0.99999392
7352,0.99634641
8443,0.43098599
10330,0.91622412
3474,0.99990654
11356,0.53731692
11345,0.98645806
3557,0.00229947
448,0.96982694
5792,0.00326577
463,0.00011841
3497,0.99999952
12131,0.99297559
10768,0.99846447
5546,0.32713431
9120,0.02328759
1254,0.03422784
2426,0.92164737
9824,0.98488170
9620,0.83662575
8649,0.19477078
6612,0.00000984
848,0.86952180
2911,0.67979991
10777,0.89146197
7223,0.14582874
236,1.00000000
12376,0.42254430
2077,0.00365278
9640,0.99892873
5265,0.91884255
3910,0.99620759
1407,0.58863801
11321,0.18249586
9972,0.99834681
4649,0.97948909
11523,0.02689762
9551,0.14482604
4449,0.45673147
11378,0.08987113
9123,0.00184258
11981,0.99667901
11172,0.00006933
4987,0.23845984
6335,0.61219037
6687,0.87829787
6625,0.00760259
1453,1.00000000
5152,0.99992514
7763,0.04855040
5734,0.96510267
165,0.02035021
8325,0.38062766
10115,0.98528945
6648,0.00042773
2830,0.99711144
8464,0.99069786
12190,0.13028632
12316,0.64358324
6131,0.02356284
10378,0.99719256
9060,0.00118125
6043,0.00000014
1283,0.99998939
9029,0.06347100
9746,0.99996805
6960,0.99643540
7974,0.03638124
9619,0.01586260
4128,0.05115015
7885,0.19656003
1603,0.34964937
260,0.74682510
7154,0.00982258
4684,0.73257780
7794,0.04838249
2653,0.22371520
5342,0.99694449
10804,0.16655856
350,0.00033588
9585,0.13395758
5582,0.94657016
6701,0.99588424
11038,0.99524045
1200,0.89458925
9478,0.00064063
979,0.01214714
12293,0.05158446
4113,0.00266705
5403,0.09636436
5252,0.99037141
8874,0.68250406
5286,0.00107507
5433,0.99997962
5382,0.07756719
11086,0.13265401
4548,1.00000000
4387,0.01449382
67,1.00000000
7473,0.05117006
3632,0.00006924
6439,0.99998367
6261,0.04829505
970,0.83320838
3823,0.92284435
7773,0.87777364
4850,0.36721030
2337,0.00357460
7602,0.97417623
11882,1.00000000
5765,0.84162486
2196,0.20578977
7729,0.91636384
1722,0.57050514
6837,0.99540210
4656,0.67373848
11365,0.99959838
1070,0.97701377
9578,0.91409022
11987,0.96688133
8221,0.99037898
6148,0.01060458
10320,0.06615151
11111,0.99895930
1902,0.01063086
9844,0.99986529
10306,0.61688501
6924,0.01984220
9894,0.98828566
7204,0.99908900
9270,0.00915721
5506,0.12642132
5251,0.83875293
1764,0.02766715
7515,0.44000718
7884,0.40773752
8290,0.99846399
7717,0.00236255
1984,0.03483754
2277,0.99979937
723,0.56687731
341,0.98972303
1247,0.72382802
4199,1.00000000
5663,0.00037211
11257,0.00107072
6101,0.00023440
10555,0.19053766
8128,0.97273296
5087,0.00084258
10213,0.99999928
7347,0.78966331
3951,0.31675142
5513,0.99969333
6036,0.99994743
10265,0.97188973
9547,0.39570236
7460,0.97977656
4927,0.99993491
10532,0.74548036
557,0.00242062
6785,0.93566948
7887,0.99656880
10814,0.43011624
4328,0.08816884
3457,0.99445820
5557,0.82675070
1181,0.02194761
5780,0.59917253
9386,0.01981069
4022,0.00358620
11771,1.00000000
988,0.61081678
9405,0.05875316
1913,0.99987769
11140,0.35751358
5961,0.64288396
11594,0.07899791
2687,0.99741364
5389,0.13069104
1761,0.99979985
10553,0.99953514
7829,0.11025064
825,0.64852464
8568,0.00029843
8431,0.01721727
5140,0.20516485
2672,0.00006239
5303,0.02318386
4687,0.95454866
4894,0.82769150
284,0.99985850
974,0.95435351
6895,0.00057998
8116,0.99551606
8980,0.45176065
10596,0.06730790
8041,0.33657560
4461,0.00420518
6238,0.53973949
6585,0.99911290
9997,0.14355236
11035,0.98656482
10392,0.99335545
1908,0.99992895
2936,0.99971062
4737,0.10663737
10875,0.82407409
9934,0.20617092
3541,0.45941746
8559,0.25627595
9926,0.00831497
10835,0.68365121
4308,0.01823976
1362,0.89355421
5129,0.99999630
7888,0.04064815
3257,0.00785481
7022,0.99889094
115,0.14196223
5998,0.00006165
4817,0.93385816
2782,0.05755632
7183,0.00554814
4416,0.00075890
11938,0.00000001
7751,0.98036742
1322,0.93109334
6633,0.80031097
5311,1.00000000
3527,0.06216092
6881,0.91068083
11003,0.99999726
8678,0.00005220
5586,0.37614748
5171,0.26111117
6804,0.65453511
2216,0.46367377
6323,0.01654319
1980,0.99999559
998,0.00161461
10864,0.99877888
5072,0.99997580
4343,0.00485816
6651,0.64376652
10080,0.00255303
145,0.00027823
1998,0.02090547
1224,0.00028225
9410,0.52570230
3416,0.04389152
5361,0.96625292
994,0.00179986
11483,0.12775089
9586,0.10666559
7458,0.93967295
10184,0.99851245
5836,0.99949789
4945,0.99999011
4870,0.99406892
533,0.65623087
7375,0.99836868
898,0.00027931
3301,0.98739874
7657,0.67169935
4299,0.99119627
12260,0.99993050
9813,0.99993336
8444,0.96039993
10239,0.00152600
4891,0.99999917
5214,0.99999583
3972,0.99868566
11993,0.99895549
10419,0.81856531
680,0.08284026
7982,0.94331032
6616,0.49956301
9382,0.99996006
4198,0.97671777
7270,0.04038348
10611,0.00006170
8198,0.02708996
5125,0.04247653
11031,0.99594975
2190,0.92808759
1738,0.00640892
1806,0.00058509
2439,0.31512919
1490,0.99914908
8239,0.07925029
2163,0.99132031
9469,0.33895335
10249,0.00041192
397,0.99900961
3176,0.00121537
12432,0.99796283
4871,0.97911829
2573,0.08389112
11934,0.98975497
6529,0.14836106
4014,0.00000009
9293,0.99948692
354,0.53399712
9553,0.99925822
8473,0.00020078
7685,0.04591639
2650,0.00271563
10901,0.27670437
3647,0.00053559
7027,0.94971061
1660,0.99966866
11917,0.00009123
1149,0.01353306
8161,0.96439838
8082,0.29117632
12169,0.91636324
12079,0.72527236
6398,0.99993896
798,0.00028781
1087,0.04548769
5196,0.00038414
215,0.00519177
2563,0.85085738
10604,0.26218867
2008,0.01350422
10583,1.00000000
8130,0.79700518
8298,0.03767468
11016,0.98920840
11921,0.73674005
11929,0.00067677
5364,0.02034319
11847,0.62443632
2724,0.05531903
7054,0.96894419
6827,0.85590339
10297,0.67412275
2015,0.88655049
1730,0.67700118
10642,0.02036254
9180,0.00869621
697,0.98754579
5956,0.99707770
12056,0.88024527
11849,0.00036221
9922,0.98478180
6759,0.50941050
8825,0.06454034
2173,0.98513097
6019,0.00032686
11177,0.63274622
4095,0.47998723
8295,0.00494327
8053,0.90331447
688,0.12092974
8794,0.99945062
9573,0.00019475
11567,0.79037732
7258,0.98587388
356,0.97282612
700,0.00837016
6749,0.00086585
7278,0.83162522
11322,0.01779500
4296,0.91643637
9817,1.00000000
5441,0.99998808
3820,0.00485824
1003,0.28232345
483,0.98991913
1556,0.99999821
11789,0.22955799
8614,0.99775958
7762,0.02564481
8073,0.28718433
10537,0.99942261
9011,1.00000000
3339,0.99795794
11103,0.00075375
1506,0.46139684
3758,0.07945485
2625,0.00028663
8046,0.99403787
348,0.89268363
794,0.07052299
2894,0.41625011
9121,0.53738099
1445,1.00000000
9610,0.07613329
10246,0.07832764
1816,0.00022385
1126,0.99678785
12248,1.00000000
8010,0.00025881
12060,0.13139449
11060,0.86163473
4980,0.29808024
8934,0.02661943
6438,0.81159544
5846,0.99995041
10407,0.00079061
11116,0.00187251
12473,0.45816690
10241,0.99999702
1220,0.98331594
292,0.99978864
2922,0.00247084
1436,0.00066917
961,0.99999893
8902,0.60924476
12311,0.99999201
10082,0.00171193
4911,0.10278677
11692,0.99541199
3817,0.96683061
1670,0.98665571
4318,0.99999022
3812,0.09993715
2059,0.99925393
996,0.34949219
8819,0.49083525
7030,0.00030206
12488,0.73728049
3436,1.00000000
7323,0.00115926
2097,0.63008249
6083,0.99761683
7349,1.00000000
9216,0.00489537
9268,0.57874221
9866,0.98614705
5466,0.00190037
7168,0.62672174
10017,1.00000000
5373,0.95100331
11202,0.99087369
4244,0.00796589
5622,0.49384016
6809,0.99339372
5955,0.19067216
8696,0.88030523
8399,0.98457670
9726,0.06482128
11,0.99022257
5637,0.99997878
7944,0.43615618
10487,0.99948585
10053,0.89764947
734,0.99977034
6397,0.00253423
11386,0.99961495
2605,0.24042624
10102,0.99720365
2100,0.01756800
10152,0.17328198
4692,0.98004085
1212,0.56084979
1589,0.84932470
4802,0.99976498
7734,0.99987078
3937,0.04103499
2804,0.39420536
7320,0.04375121
10729,0.82502252
1193,0.33220705
5528,0.17877194
11879,0.99998724
11803,0.13138959
12183,0.01656357
6412,0.83766276
6903,0.99999809
2673,0.79773986
795,0.25760046
10753,0.98194331
7232,0.01470989
324,0.71424842
9942,0.12382458
5624,0.79833943
11612,0.04230425
7308,0.96914464
12393,0.05298462
3181,0.08460716
2839,0.99432933
6830,0.94888622
2369,0.05310369
9938,0.99979019
1938,0.99989700
5041,0.47671148
12050,0.84609383
2243,0.00109685
9906,0.00075400
11383,0.03857492
11559,0.98800033
3202,0.18011107
561,0.09901994
1472,0.00972665
6697,0.99978697
3870,0.82677001
9295,0.51631284
3653,0.00005679
1695,0.99939418
8731,0.42850932
9567,0.13278379
11924,0.00371935
8798,0.99996638
4312,0.17778048
2418,0.00553842
6513,0.99999678
7709,0.00021165
6474,0.14932568
9663,0.00929556
3904,0.02572249
5591,1.00000000
1579,0.56963128
2740,0.02287529
1267,0.00000029
6270,0.15883036
5907,0.06620950
1611,0.04943509
6060,0.03151227
5796,0.00029677
2034,0.73067373
9069,0.00792276
11042,0.77948296
832,0.40908414
8555,0.19492364
3681,0.81056339
11466,0.06052670
8550,0.99791521
8065,0.99291658
11944,0.99711502
4852,0.00668309
8363,0.27157438
8698,0.98149765
3146,0.00339855
11024,0.41993684
9022,0.05509045
9012,0.01236122
143,0.63452947
6070,0.99996793
8324,0.09698507
330,0.21552484
914,0.99696875
8183,0.99988997
1713,0.01584628
11306,0.00313091
5340,0.99925739
10940,0.00001647
8011,0.25094724
9689,0.12987171
2843,0.01566144
8598,0.06511597
7029,0.99138474
11871,0.63416231
10260,0.89026600
3283,0.00000450
4004,0.00621653
